Time,Measurement,Setpoint
12288,	2.12378513463E-313,	0.09368740555472331
12337,	2.12378513463E-313,	0.15035330795533683
12339,	2.12378513463E-313,	0.15179506196167283
12340,	2.12378513463E-313,	0.15295106578732867
12344,	2.12378513463E-313,	0.15578665176254256
12349,	2.12378513463E-313,	0.1604908670322932
12352,	-0.005139499556790653,	0.16382353738154623
12355,	-0.005139499556790653,	0.16639881594076444
12358,	-0.005139499556790653,	0.1690789079385564
12367,	-0.005139499556790653,	0.17598296011204745
12377,	-0.005139499556790653,	0.18491030391411045
12397,	-0.005139499556790653,	0.2033831022402046
12414,	-0.022531951218529515,	0.12472383299173948
12435,	-0.022531951218529515,	0.1352859077773895
12455,	-0.03245226863002098,	-0.07538291594413365
12475,	-0.03245226863002098,	-0.08210369717589269
12495,	-0.03245226863002098,	-0.08864102035842021
12514,	-0.03245226863002098,	-0.09539499014757123
12535,	-0.03640336563148728,	0.2699517343226868
12555,	0.0064528123207995315,	-0.2067325619279755
12575,	0.0064528123207995315,	-0.21886578646770505
12597,	0.0064528123207995315,	-0.23149568494393125
12615,	0.0064528123207995315,	-0.24310162326828644
12635,	0.01399901784040121,	0.38689493161013017
12655,	0.03192026422625015,	-0.3236740181336239
12675,	0.03192026422625015,	-0.34024089075294744
12695,	0.03192026422625015,	-0.35630844662902006
12716,	0.017621141337567956,	-0.2554008009315082
12735,	0.017621141337567956,	-0.2663551776249782
12754,	0.017621141337567956,	-0.27757222620581884
12775,	0.042786966753577356,	0.6272543001854287
12796,	0.042786966753577356,	0.6576687448649102
12815,	0.042786966753577356,	0.687243630978608
12836,	0.042786966753577356,	0.7216991013672469
12855,	8.123221183985226E-4,	0.5149440801558581
12876,	8.123221183985226E-4,	0.5389857257634444
12895,	8.123221183985226E-4,	0.5619346595813912
12915,	8.123221183985226E-4,	0.5849524309079259
12934,	-0.07960756760305522,	0.6088992776502183
12955,	-0.09615487001487699,	-0.5825889824438268
12975,	-0.09615487001487699,	-0.6114951804498611
12996,	-0.09615487001487699,	-0.6431294578591843
13016,	-0.10350788948660287,	0.22518004964828225
13036,	-0.10350788948660287,	0.2217898836965361
13056,	-0.037497369215360385,	0.7662610693840705
13076,	-0.037497369215360385,	0.7591605976881881
13095,	-0.037497369215360385,	0.7515171595932637
13115,	-0.002545275970982038,	0.9970352825355904
13135,	-0.002545275970982038,	0.983274339011677
13156,	-0.07438349604852679,	0.49036932186130155
13175,	-0.07438349604852679,	0.4830282695741699
13196,	-0.07438349604852679,	0.47469020215438
13215,	-0.12271866288663395,	0.5639815105569294
13235,	-0.12271866288663395,	0.5516775131038177
13255,	-0.11731408338980845,	0.8325841117388427
13276,	-0.11731408338980845,	0.8126149810404443
13295,	-0.11731408338980845,	0.7925956765412122
13315,	-0.11199214272320968,	-0.18156312824712648
13336,	-0.11199214272320968,	-0.1771056562503467
13354,	-0.11199214272320968,	-0.1729130854097896
13375,	-0.12633824365056298,	0.5877454963675077
13395,	-0.12633824365056298,	0.5676948437456361
13416,	-0.08060040574776453,	0.5247679203300954
13435,	-0.08060040574776453,	0.5045774697342615
13455,	-0.048996562441404226,	0.4850834364042507
13475,	-0.048996562441404226,	-0.2291902428191287
13495,	-0.048996562441404226,	-0.21860534114913566
13515,	-0.07635827912946112,	-0.6200994717736236
13536,	-0.07635827912946112,	-0.583732175145738
13556,	-0.07635827912946112,	-0.5504875963942473
13575,	-0.07635827912946112,	-0.5173059591245228
13595,	-0.05797573045014641,	0.4049673026920175
13615,	0.027766646956167686,	-0.21516791410688263
13634,	0.027766646956167686,	-0.19893990994694644
13655,	0.055905168648355465,	-0.23483228924161176
13675,	0.055905168648355465,	-0.21131331061994607
13696,	0.055905168648355465,	-0.18861347284756286
13715,	0.0067874025892854335,	0.12918657124180355
13735,	0.0067874025892854335,	0.11147396172091502
13755,	0.03613382851662,	0.06676173106843013
13776,	0.03613382851662,	0.053266630053658115
13795,	0.03613382851662,	0.04065001689374467
13816,	0.016246442367970453,	0.059575633487774886
13835,	0.016246442367970453,	0.0328610515402623
13855,	-0.01101321333597997,	-0.002525110491103808
13875,	-0.01101321333597997,	-0.0
